model,split,held_out,n_train,n_test,accuracy,balanced_accuracy,macro_f1,left_recall,right_recall,true_left,left_as_right,right_as_left,true_right
pca_64,expanded-development,S076,2730,42,0.47619047619047616,0.47619047619047616,0.4107142857142857,0.14285714285714285,0.8095238095238095,3,18,4,17
pca_64,expanded-development,S080,2730,45,0.5777777777777777,0.5681818181818181,0.47384615384615386,1.0,0.13636363636363635,23,0,19,3
logreg,expanded-development,S002,2727,45,0.7555555555555555,0.7529644268774703,0.751131221719457,0.8695652173913043,0.6363636363636364,20,3,8,14
logreg,expanded-development,S007,2727,45,0.8444444444444444,0.8409090909090908,0.8393676695563488,1.0,0.6818181818181818,23,0,7,15
logreg,expanded-development,S014,2727,45,0.5333333333333333,0.5316205533596838,0.5296167247386759,0.45454545454545453,0.6086956521739131,10,12,9,14
logreg,expanded-development,S020,2727,45,0.5777777777777777,0.5741106719367589,0.5639979602243753,0.7391304347826086,0.4090909090909091,17,6,13,9
logreg,expanded-development,S025,2727,45,0.6444444444444445,0.6432806324110671,0.6428571428571428,0.5909090909090909,0.6956521739130435,13,9,7,16
logreg,expanded-development,S030,2727,45,0.5555555555555556,0.5327380952380952,0.48156682027649766,0.875,0.19047619047619047,21,3,17,4
logreg,expanded-development,S036,2727,45,0.5111111111111111,0.5039525691699605,0.44999999999999996,0.8260869565217391,0.18181818181818182,19,4,18,4
logreg,expanded-development,S048,2727,36,0.6388888888888888,0.6388888888888888,0.6363636363636364,0.7222222222222222,0.5555555555555556,13,5,8,10
logreg,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.38726790450928383,0.8571428571428571,0.09523809523809523,18,3,19,2
logreg,expanded-development,S059,2727,45,0.5333333333333333,0.5,0.34782608695652173,1.0,0.0,24,0,21,0
logreg,expanded-development,S061,2727,33,0.5151515151515151,0.5238970588235294,0.47619047619047616,0.23529411764705882,0.8125,4,13,3,13
logreg,expanded-development,S067,2727,45,0.4888888888888889,0.49604743083003955,0.434117003827228,0.8181818181818182,0.17391304347826086,18,4,19,4
logreg,expanded-development,S069,2727,45,0.4666666666666667,0.49404761904761907,0.37788018433179726,0.08333333333333333,0.9047619047619048,2,22,2,19
logreg,expanded-development,S073,2727,42,0.5476190476190477,0.5476190476190476,0.5411155836687751,0.42857142857142855,0.6666666666666666,9,12,7,14
logreg,expanded-development,S074,2727,42,0.6428571428571429,0.6428571428571428,0.641025641025641,0.7142857142857143,0.5714285714285714,15,6,9,12
logreg,expanded-development,S078,2727,45,0.4666666666666667,0.45750988142292487,0.35096153846153844,0.8695652173913043,0.045454545454545456,20,3,21,1
lda,expanded-development,S002,2727,45,0.7333333333333333,0.7302371541501976,0.7267206477732794,0.8695652173913043,0.5909090909090909,20,3,9,13
lda,expanded-development,S007,2727,45,0.8444444444444444,0.8409090909090908,0.8393676695563488,1.0,0.6818181818181818,23,0,7,15
lda,expanded-development,S014,2727,45,0.5111111111111111,0.5098814229249011,0.5089285714285714,0.45454545454545453,0.5652173913043478,10,12,10,13
lda,expanded-development,S020,2727,45,0.6,0.5968379446640316,0.590080971659919,0.7391304347826086,0.45454545454545453,17,6,12,10
lda,expanded-development,S025,2727,45,0.6444444444444445,0.6432806324110671,0.6428571428571428,0.5909090909090909,0.6956521739130435,13,9,7,16
lda,expanded-development,S030,2727,45,0.6,0.5773809523809523,0.533410138248848,0.9166666666666666,0.23809523809523808,22,2,16,5
lda,expanded-development,S036,2727,45,0.5111111111111111,0.5039525691699605,0.44999999999999996,0.8260869565217391,0.18181818181818182,19,4,18,4
lda,expanded-development,S048,2727,36,0.6666666666666666,0.6666666666666667,0.6625,0.7777777777777778,0.5555555555555556,14,4,8,10
lda,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.38726790450928383,0.8571428571428571,0.09523809523809523,18,3,19,2
lda,expanded-development,S059,2727,45,0.5333333333333333,0.5,0.34782608695652173,1.0,0.0,24,0,21,0
lda,expanded-development,S061,2727,33,0.48484848484848486,0.4944852941176471,0.4327603640040445,0.17647058823529413,0.8125,3,14,3,13
lda,expanded-development,S067,2727,45,0.4888888888888889,0.49604743083003955,0.434117003827228,0.8181818181818182,0.17391304347826086,18,4,19,4
lda,expanded-development,S069,2727,45,0.4666666666666667,0.49404761904761907,0.37788018433179726,0.08333333333333333,0.9047619047619048,2,22,2,19
lda,expanded-development,S073,2727,42,0.5476190476190477,0.5476190476190476,0.5411155836687751,0.42857142857142855,0.6666666666666666,9,12,7,14
lda,expanded-development,S074,2727,42,0.6428571428571429,0.6428571428571428,0.641025641025641,0.7142857142857143,0.5714285714285714,15,6,9,12
lda,expanded-development,S078,2727,45,0.4666666666666667,0.45750988142292487,0.35096153846153844,0.8695652173913043,0.045454545454545456,20,3,21,1
pca_8,expanded-development,S002,2727,45,0.5777777777777777,0.5681818181818181,0.47384615384615386,1.0,0.13636363636363635,23,0,19,3
pca_8,expanded-development,S007,2727,45,0.7333333333333333,0.7322134387351779,0.7321428571428572,0.782608695652174,0.6818181818181818,18,5,7,15
pca_8,expanded-development,S014,2727,45,0.5777777777777777,0.5830039525691699,0.5558441558441558,0.8181818181818182,0.34782608695652173,18,4,15,8
pca_8,expanded-development,S020,2727,45,0.6222222222222222,0.6175889328063241,0.6025974025974026,0.8260869565217391,0.4090909090909091,19,4,13,9
pca_8,expanded-development,S025,2727,45,0.6666666666666666,0.6650197628458498,0.6640119462419114,0.5909090909090909,0.7391304347826086,13,9,6,17
pca_8,expanded-development,S030,2727,45,0.4666666666666667,0.4880952380952381,0.41810344827586204,0.16666666666666666,0.8095238095238095,4,20,4,17
pca_8,expanded-development,S036,2727,45,0.5555555555555556,0.558300395256917,0.55,0.43478260869565216,0.6818181818181818,10,13,7,15
pca_8,expanded-development,S048,2727,36,0.7777777777777778,0.7777777777777778,0.7714285714285714,0.6111111111111112,0.9444444444444444,11,7,1,17
pca_8,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.38726790450928383,0.8571428571428571,0.09523809523809523,18,3,19,2
pca_8,expanded-development,S059,2727,45,0.4888888888888889,0.4910714285714286,0.4888888888888889,0.4583333333333333,0.5238095238095238,11,13,10,11
pca_8,expanded-development,S061,2727,33,0.6060606060606061,0.6176470588235294,0.5460317460317461,0.23529411764705882,1.0,4,13,0,16
pca_8,expanded-development,S067,2727,45,0.5333333333333333,0.5395256916996047,0.49760765550239233,0.8181818181818182,0.2608695652173913,18,4,17,6
pca_8,expanded-development,S069,2727,45,0.5555555555555556,0.5803571428571428,0.5,0.20833333333333334,0.9523809523809523,5,19,1,20
pca_8,expanded-development,S073,2727,42,0.4523809523809524,0.45238095238095233,0.45207033465683494,0.47619047619047616,0.42857142857142855,10,11,12,9
pca_8,expanded-development,S074,2727,42,0.5238095238095238,0.5238095238095238,0.5058823529411764,0.7142857142857143,0.3333333333333333,15,6,14,7
pca_8,expanded-development,S078,2727,45,0.4888888888888889,0.48616600790513836,0.4796380090497738,0.6086956521739131,0.36363636363636365,14,9,14,8
pca_16,expanded-development,S002,2727,45,0.6444444444444445,0.6383399209486166,0.6120689655172413,0.9130434782608695,0.36363636363636365,21,2,14,8
pca_16,expanded-development,S007,2727,45,0.8444444444444444,0.8409090909090908,0.8393676695563488,1.0,0.6818181818181818,23,0,7,15
pca_16,expanded-development,S014,2727,45,0.5777777777777777,0.5810276679841897,0.5701357466063348,0.7272727272727273,0.43478260869565216,16,6,13,10
pca_16,expanded-development,S020,2727,45,0.5777777777777777,0.5820158102766798,0.5639979602243753,0.391304347826087,0.7727272727272727,9,14,5,17
pca_16,expanded-development,S025,2727,45,0.6666666666666666,0.6600790513833992,0.6309458720612356,0.36363636363636365,0.9565217391304348,8,14,1,22
pca_16,expanded-development,S030,2727,45,0.5111111111111111,0.5148809523809523,0.5108695652173914,0.4583333333333333,0.5714285714285714,11,13,9,12
pca_16,expanded-development,S036,2727,45,0.5111111111111111,0.5069169960474308,0.4907407407407407,0.6956521739130435,0.3181818181818182,16,7,15,7
pca_16,expanded-development,S048,2727,36,0.75,0.75,0.7401764234161989,0.9444444444444444,0.5555555555555556,17,1,8,10
pca_16,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.4107142857142857,0.8095238095238095,0.14285714285714285,17,4,18,3
pca_16,expanded-development,S059,2727,45,0.6222222222222222,0.6041666666666666,0.5817386550027337,0.875,0.3333333333333333,21,3,14,7
pca_16,expanded-development,S061,2727,33,0.6060606060606061,0.6102941176470589,0.6001863932898416,0.47058823529411764,0.75,8,9,4,12
pca_16,expanded-development,S067,2727,45,0.5333333333333333,0.5434782608695652,0.4184615384615385,1.0,0.08695652173913043,22,0,21,2
pca_16,expanded-development,S069,2727,45,0.4666666666666667,0.5,0.3181818181818182,0.0,1.0,0,24,0,21
pca_16,expanded-development,S073,2727,42,0.5714285714285714,0.5714285714285714,0.5625,0.7142857142857143,0.42857142857142855,15,6,12,9
pca_16,expanded-development,S074,2727,42,0.5952380952380952,0.5952380952380952,0.5931623931623932,0.5238095238095238,0.6666666666666666,11,10,7,14
pca_16,expanded-development,S078,2727,45,0.5111111111111111,0.5108695652173914,0.5108695652173914,0.5217391304347826,0.5,12,11,11,11
pca_32,expanded-development,S002,2727,45,0.7333333333333333,0.7282608695652174,0.7163865546218487,0.9565217391304348,0.5,22,1,11,11
pca_32,expanded-development,S007,2727,45,0.8888888888888888,0.8873517786561265,0.8880039820806371,0.9565217391304348,0.8181818181818182,22,1,4,18
pca_32,expanded-development,S014,2727,45,0.5333333333333333,0.5335968379446641,0.5333333333333333,0.5454545454545454,0.5217391304347826,12,10,11,12
pca_32,expanded-development,S020,2727,45,0.6888888888888889,0.6887351778656126,0.6887351778656126,0.6956521739130435,0.6818181818181818,16,7,7,15
pca_32,expanded-development,S025,2727,45,0.6222222222222222,0.6136363636363636,0.5502645502645502,0.22727272727272727,1.0,5,17,0,23
pca_32,expanded-development,S030,2727,45,0.4888888888888889,0.4910714285714286,0.4888888888888889,0.4583333333333333,0.5238095238095238,11,13,10,11
pca_32,expanded-development,S036,2727,45,0.5111111111111111,0.5069169960474308,0.4907407407407407,0.6956521739130435,0.3181818181818182,16,7,15,7
pca_32,expanded-development,S048,2727,36,0.6944444444444444,0.6944444444444444,0.6923076923076923,0.7777777777777778,0.6111111111111112,14,4,7,11
pca_32,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.4107142857142857,0.8095238095238095,0.14285714285714285,17,4,18,3
pca_32,expanded-development,S059,2727,45,0.5777777777777777,0.5476190476190477,0.445165476963011,1.0,0.09523809523809523,24,0,19,2
pca_32,expanded-development,S061,2727,33,0.5757575757575758,0.5790441176470589,0.5722222222222222,0.47058823529411764,0.6875,8,9,5,11
pca_32,expanded-development,S067,2727,45,0.5555555555555556,0.5612648221343874,0.5273109243697479,0.8181818181818182,0.30434782608695654,18,4,16,7
pca_32,expanded-development,S069,2727,45,0.4666666666666667,0.5,0.3181818181818182,0.0,1.0,0,24,0,21
pca_32,expanded-development,S073,2727,42,0.5476190476190477,0.5476190476190477,0.5452991452991452,0.6190476190476191,0.47619047619047616,13,8,11,10
pca_32,expanded-development,S074,2727,42,0.5952380952380952,0.5952380952380952,0.595008508224617,0.6190476190476191,0.5714285714285714,13,8,9,12
pca_32,expanded-development,S078,2727,45,0.4888888888888889,0.49209486166007904,0.4796380090497738,0.34782608695652173,0.6363636363636364,8,15,8,14
pca_64,expanded-development,S002,2727,45,0.7777777777777778,0.775691699604743,0.775,0.8695652173913043,0.6818181818181818,20,3,7,15
pca_64,expanded-development,S007,2727,45,0.8222222222222222,0.8231225296442688,0.8221343873517787,0.782608695652174,0.8636363636363636,18,5,3,19
pca_64,expanded-development,S014,2727,45,0.4444444444444444,0.44565217391304346,0.44334487877288475,0.5,0.391304347826087,11,11,14,9
pca_64,expanded-development,S020,2727,45,0.7111111111111111,0.7094861660079052,0.7088103534096566,0.782608695652174,0.6363636363636364,18,5,8,14
pca_64,expanded-development,S025,2727,45,0.5333333333333333,0.5227272727272727,0.3867618429591174,0.045454545454545456,1.0,1,21,0,23
pca_64,expanded-development,S030,2727,45,0.4888888888888889,0.48511904761904756,0.48481831757093086,0.5416666666666666,0.42857142857142855,13,11,12,9
pca_64,expanded-development,S036,2727,45,0.5333333333333333,0.5266798418972332,0.4833242208857299,0.8260869565217391,0.22727272727272727,19,4,17,5
pca_64,expanded-development,S048,2727,36,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,14,4,4,14
pca_64,expanded-development,S051,2727,42,0.47619047619047616,0.47619047619047616,0.35833333333333334,0.9047619047619048,0.047619047619047616,19,2,20,1
pca_64,expanded-development,S059,2727,45,0.5333333333333333,0.5059523809523809,0.4184615384615385,0.9166666666666666,0.09523809523809523,22,2,19,2
pca_64,expanded-development,S061,2727,33,0.6060606060606061,0.6176470588235294,0.5460317460317461,0.23529411764705882,1.0,4,13,0,16
pca_64,expanded-development,S067,2727,45,0.5111111111111111,0.516798418972332,0.48004201680672265,0.7727272727272727,0.2608695652173913,17,5,17,6
pca_64,expanded-development,S069,2727,45,0.4666666666666667,0.5,0.3181818181818182,0.0,1.0,0,24,0,21
pca_64,expanded-development,S073,2727,42,0.5476190476190477,0.5476190476190477,0.5473624503686898,0.5238095238095238,0.5714285714285714,11,10,9,12
pca_64,expanded-development,S074,2727,42,0.5714285714285714,0.5714285714285714,0.5675057208237986,0.47619047619047616,0.6666666666666666,10,11,7,14
pca_64,expanded-development,S078,2727,45,0.4222222222222222,0.42292490118577075,0.42193675889328064,0.391304347826087,0.45454545454545453,9,14,12,10
logreg,expanded-development,S006,2733,45,0.4222222222222222,0.44047619047619047,0.38550420168067223,0.16666666666666666,0.7142857142857143,4,20,6,15
logreg,expanded-development,S012,2733,45,0.4888888888888889,0.5029761904761905,0.4722080571137175,0.7142857142857143,0.2916666666666667,15,6,17,7
logreg,expanded-development,S019,2733,39,0.6153846153846154,0.6388888888888888,0.5883180858550316,0.3333333333333333,0.9444444444444444,7,14,1,17
logreg,expanded-development,S021,2733,25,0.64,0.641025641025641,0.64,0.6153846153846154,0.6666666666666666,8,5,4,8
logreg,expanded-development,S029,2733,45,0.7777777777777778,0.7826086956521738,0.7685185185185185,0.5652173913043478,1.0,13,10,0,22
logreg,expanded-development,S035,2733,45,0.5777777777777777,0.575098814229249,0.5701357466063348,0.45454545454545453,0.6956521739130435,10,12,7,16
logreg,expanded-development,S037,2733,42,0.5238095238095238,0.5238095238095238,0.3841642228739003,1.0,0.047619047619047616,21,0,20,1
logreg,expanded-development,S045,2733,45,0.6,0.5938735177865613,0.5635775862068966,0.8695652173913043,0.3181818181818182,20,3,15,7
logreg,expanded-development,S046,2733,45,0.6666666666666666,0.6679841897233202,0.6660069272637308,0.6086956521739131,0.7272727272727273,14,9,6,16
logreg,expanded-development,S047,2733,45,0.37777777777777777,0.38095238095238093,0.37747035573122534,0.3333333333333333,0.42857142857142855,8,16,12,9
logreg,expanded-development,S054,2733,45,0.5777777777777777,0.5849802371541502,0.5325314379442319,0.2608695652173913,0.9090909090909091,6,17,2,20
logreg,expanded-development,S057,2733,41,0.3902439024390244,0.40669856459330145,0.3661100803957947,0.18181818181818182,0.631578947368421,4,18,7,12
logreg,expanded-development,S058,2733,45,0.5111111111111111,0.5327380952380952,0.4665948275862069,0.20833333333333334,0.8571428571428571,5,19,3,18
logreg,expanded-development,S062,2733,45,0.8222222222222222,0.8231225296442688,0.8221343873517787,0.782608695652174,0.8636363636363636,18,5,3,19
logreg,expanded-development,S070,2733,45,0.5777777777777777,0.5780632411067194,0.5777777777777777,0.5909090909090909,0.5652173913043478,13,9,10,13
logreg,expanded-development,S072,2733,42,0.8571428571428571,0.8571428571428571,0.8558352402745995,0.7619047619047619,0.9523809523809523,16,5,1,20
lda,expanded-development,S006,2733,45,0.4444444444444444,0.46428571428571425,0.4019138755980861,0.16666666666666666,0.7619047619047619,4,20,5,16
lda,expanded-development,S012,2733,45,0.4888888888888889,0.5029761904761905,0.4722080571137175,0.7142857142857143,0.2916666666666667,15,6,17,7
lda,expanded-development,S019,2733,39,0.6410256410256411,0.6666666666666666,0.61,0.3333333333333333,1.0,7,14,0,18
lda,expanded-development,S021,2733,25,0.64,0.641025641025641,0.64,0.6153846153846154,0.6666666666666666,8,5,4,8
lda,expanded-development,S029,2733,45,0.7777777777777778,0.7826086956521738,0.7685185185185185,0.5652173913043478,1.0,13,10,0,22
lda,expanded-development,S035,2733,45,0.5555555555555556,0.5523715415019763,0.5445344129554656,0.4090909090909091,0.6956521739130435,9,13,7,16
lda,expanded-development,S037,2733,42,0.5,0.5,0.3713471133285816,0.9523809523809523,0.047619047619047616,20,1,20,1
lda,expanded-development,S045,2733,45,0.5777777777777777,0.5721343873517787,0.5454545454545454,0.8260869565217391,0.3181818181818182,19,4,15,7
lda,expanded-development,S046,2733,45,0.6444444444444445,0.6462450592885376,0.6428571428571428,0.5652173913043478,0.7272727272727273,13,10,6,16
lda,expanded-development,S047,2733,45,0.37777777777777777,0.38095238095238093,0.37747035573122534,0.3333333333333333,0.42857142857142855,8,16,12,9
lda,expanded-development,S054,2733,45,0.5777777777777777,0.5849802371541502,0.5325314379442319,0.2608695652173913,0.9090909090909091,6,17,2,20
lda,expanded-development,S057,2733,41,0.3902439024390244,0.4102870813397129,0.35167615433270083,0.13636363636363635,0.6842105263157895,3,19,6,13
lda,expanded-development,S058,2733,45,0.5111111111111111,0.5327380952380952,0.4665948275862069,0.20833333333333334,0.8571428571428571,5,19,3,18
lda,expanded-development,S062,2733,45,0.8444444444444444,0.8448616600790514,0.8444444444444444,0.8260869565217391,0.8636363636363636,19,4,3,19
lda,expanded-development,S070,2733,45,0.5777777777777777,0.5780632411067194,0.5777777777777777,0.5909090909090909,0.5652173913043478,13,9,10,13
lda,expanded-development,S072,2733,42,0.8571428571428571,0.8571428571428571,0.8558352402745995,0.7619047619047619,0.9523809523809523,16,5,1,20
pca_8,expanded-development,S006,2733,45,0.5111111111111111,0.49107142857142855,0.44999999999999996,0.7916666666666666,0.19047619047619047,19,5,17,4
pca_8,expanded-development,S012,2733,45,0.5333333333333333,0.5416666666666666,0.5296167247386759,0.6666666666666666,0.4166666666666667,14,7,14,10
pca_8,expanded-development,S019,2733,39,0.46153846153846156,0.49603174603174605,0.35256916996047427,0.047619047619047616,0.9444444444444444,1,20,1,17
pca_8,expanded-development,S021,2733,25,0.52,0.5032051282051282,0.40476190476190477,0.9230769230769231,0.08333333333333333,12,1,11,1
pca_8,expanded-development,S029,2733,45,0.5333333333333333,0.5434782608695652,0.4184615384615385,0.08695652173913043,1.0,2,21,0,22
pca_8,expanded-development,S035,2733,45,0.5555555555555556,0.5523715415019763,0.5445344129554656,0.4090909090909091,0.6956521739130435,9,13,7,16
pca_8,expanded-development,S037,2733,42,0.5,0.5,0.3333333333333333,1.0,0.0,21,0,21,0
pca_8,expanded-development,S045,2733,45,0.5333333333333333,0.5335968379446641,0.5333333333333333,0.5217391304347826,0.5454545454545454,12,11,10,12
pca_8,expanded-development,S046,2733,45,0.4888888888888889,0.4841897233201581,0.4623376623376623,0.6956521739130435,0.2727272727272727,16,7,16,6
pca_8,expanded-development,S047,2733,45,0.5555555555555556,0.5565476190476191,0.5553359683794465,0.5416666666666666,0.5714285714285714,13,11,9,12
pca_8,expanded-development,S054,2733,45,0.6222222222222222,0.6294466403162056,0.5817386550027337,0.30434782608695654,0.9545454545454546,7,16,1,21
pca_8,expanded-development,S057,2733,41,0.4634146341463415,0.46411483253588515,0.4630952380952381,0.45454545454545453,0.47368421052631576,10,12,10,9
pca_8,expanded-development,S058,2733,45,0.5333333333333333,0.5535714285714286,0.49760765550239233,0.25,0.8571428571428571,6,18,3,18
